Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;
2010;94.73692438356157;null;null;2010;180.0992506849317;null;null;2015;29.615271584699467;2015;84.53749453551914;2015;133.80232868852463;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2015;363.91982486338776;null;null;null;null;2009;81.78159726027393;2015;31.82672021857921;null;null;null;null;null;null;null;null;2015;26.08237595628417;
2011;109.75165589041089;null;null;2011;206.62408821917808;null;null;2016;24.220585205479452;2016;69.57414410958903;2016;111.81909808219177;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2016;275.7796473972601;null;null;null;null;2010;8.743043013698621;2016;16.015384657534234;null;null;null;null;null;null;null;null;2016;45.57788246575342;
2012;102.16111393442631;null;null;2012;191.60713005464498;null;null;2017;25.624735342465762;2017;75.6352506849315;2017;132.57665863013696;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;330.82141671232876;null;null;null;null;2011;13.098162568306003;2017;40.96154520547944;null;null;null;null;null;null;null;null;2017;50.811190684931475;
2013;94.5172210958904;null;null;2013;179.96410136986316;null;null;2018;26.493350684931514;2018;91.82065506849314;2018;168.55613671232882;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;393.35439589041124;null;null;null;null;2012;0.7168150684931505;2018;80.59435260273979;null;null;null;null;null;null;null;null;2018;134.1042361643835;
2014;84.96772273972609;null;null;2014;169.3996213698633;null;null;2019;27.853649726775945;2019;79.89847677595644;2019;132.23482540983602;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2013;4.810603287671234;null;null;null;null;null;null;null;null;null;null;2019;221.3873021857924;
2015;85.2242512328767;null;null;2015;171.27786904109598;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2014;2.15824301369863;null;null;null;null;null;null;null;null;null;null;null;null;
2016;71.41951775956284;null;null;2016;140.70556311475423;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2017;6.87501890410959;null;null;null;null;null;null;null;null;null;null;null;null;
2017;83.17905287671235;null;null;2017;161.03935260273968;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2018;15.094944383561641;null;null;null;null;null;null;null;null;null;null;null;null;
2018;90.8653498630137;null;null;2018;175.97311561643846;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2019;34.42612295081967;null;null;null;null;null;null;null;null;null;null;null;null;
2019;79.40295342465755;null;null;2019;157.76083534246564;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
